MONTH,DAY_OF_MONTH,DAY_OF_WEEK,DEP_DELAY,CRS_ELAPSED_TIME,DISTANCE,CRS_DEP_M,DEP_TIME_M,CRS_ARR_M,Temperature,Dew_Point,Wind Gust,Pressure,sch_dep,sch_arr,TAXI_OUT
11,2,6,-4.0,336,2153.0,390,386,546,38,32.0,0.0,30.25,15,17,20
11,2,6,-6.0,232,1391.0,405,399,577,38,32.0,0.0,30.25,15,17,20
11,2,6,0.0,204,1182.0,400,400,544,38,32.0,0.0,30.25,15,17,16
11,2,6,-10.0,143,718.0,419,409,562,38,32.0,0.0,30.25,15,17,22
11,2,6,-11.0,80,187.0,420,409,500,38,32.0,0.0,30.25,15,17,19
11,2,6,-7.0,154,760.0,418,411,572,44,34.0,0.0,30.26,15,17,15
11,2,6,-9.0,386,2586.0,420,411,626,44,34.0,0.0,30.26,15,17,21
11,2,6,-8.0,73,209.0,420,412,493,44,34.0,0.0,30.26,15,17,16
11,2,6,-2.0,365,2475.0,420,418,605,44,34.0,0.0,30.26,15,17,16
11,2,6,-1.0,319,1990.0,419,418,618,44,34.0,0.0,30.26,15,17,23
11,2,6,-6.0,370,2422.0,425,419,615,44,34.0,0.0,30.26,15,17,20
11,2,6,-2.0,84,264.0,423,421,507,44,34.0,0.0,30.26,27,21,28
11,2,6,-7.0,380,2422.0,430,423,630,44,34.0,0.0,30.26,27,21,24
11,2,6,-3.0,73,187.0,427,424,500,44,34.0,0.0,30.26,27,21,19
11,2,6,-1.0,379,2475.0,425,424,624,44,34.0,0.0,30.26,27,21,26
11,2,6,6.0,189,1029.0,419,425,548,44,34.0,0.0,30.26,27,21,29
11,2,6,-3.0,80,301.0,365,425,445,44,34.0,0.0,30.26,27,21,19
11,2,6,-12.0,193,1074.0,449,437,642,44,34.0,0.0,30.26,27,21,20
11,2,6,-6.0,375,2454.0,445,439,640,44,34.0,0.0,30.26,27,21,22
11,2,6,-3.0,180,1005.0,447,444,627,44,34.0,0.0,30.26,27,21,18
11,2,6,-5.0,153,828.0,451,446,604,44,34.0,0.0,30.26,27,21,18
11,2,6,-7.0,75,266.0,455,448,530,44,34.0,0.0,30.26,27,21,19
11,2,6,-8.0,395,2586.0,465,457,680,44,34.0,0.0,30.26,27,21,23
11,2,6,1.0,380,2475.0,460,461,660,44,34.0,0.0,30.26,27,21,25
11,2,6,-2.0,163,740.0,467,465,570,44,34.0,0.0,30.26,27,21,12
11,2,6,-15.0,187,1182.0,485,470,612,44,34.0,0.0,30.26,27,21,16
11,2,6,-8.0,166,740.0,479,471,585,46,33.0,0.0,30.24,27,21,33
11,2,6,-9.0,84,301.0,480,471,564,46,33.0,0.0,30.24,27,21,13
11,2,6,-7.0,268,1626.0,480,473,628,46,33.0,0.0,30.24,27,21,16
11,2,6,-7.0,93,264.0,480,473,573,46,33.0,0.0,30.24,27,21,14
11,2,6,-2.0,129,541.0,479,477,608,46,33.0,0.0,30.24,27,21,17
11,2,6,-2.0,176,944.0,480,478,656,46,33.0,0.0,30.24,27,21,15
11,2,6,-6.0,171,1069.0,485,479,656,46,33.0,0.0,30.24,27,21,13
11,2,6,-5.0,165,944.0,485,480,650,46,33.0,0.0,30.24,47,18,15
11,2,6,-5.0,88,290.0,485,480,573,46,33.0,0.0,30.24,47,18,16
11,2,6,-4.0,170,1005.0,485,481,655,46,33.0,0.0,30.24,47,18,10
11,2,6,-4.0,174,1089.0,485,481,659,46,33.0,0.0,30.24,47,18,29
11,2,6,4.0,187,1069.0,480,484,667,46,33.0,0.0,30.24,47,18,22
11,2,6,-1.0,356,2446.0,485,484,661,46,33.0,0.0,30.24,47,18,14
11,2,6,-5.0,396,2586.0,490,485,706,46,33.0,0.0,30.24,47,18,17
11,2,6,-10.0,351,2248.0,495,485,666,46,33.0,0.0,30.24,47,18,30
11,2,6,1.0,158,828.0,485,486,643,46,33.0,0.0,30.24,47,18,15
11,2,6,-4.0,194,1089.0,490,486,684,46,33.0,0.0,30.24,47,18,17
11,2,6,-2.0,104,427.0,488,486,592,46,33.0,0.0,30.24,47,18,12
11,2,6,4.0,233,1598.0,485,489,718,46,33.0,0.0,30.24,47,18,23
11,2,6,-1.0,367,2454.0,490,489,677,46,33.0,0.0,30.24,47,18,20
11,2,6,-5.0,383,2569.0,495,490,698,46,33.0,0.0,30.24,47,18,15
11,2,6,7.0,155,765.0,485,492,580,46,33.0,0.0,30.24,47,18,18
11,2,6,-3.0,253,1417.0,480,498,673,46,33.0,0.0,30.24,47,18,29
11,2,6,-8.0,243,1623.0,509,501,752,46,33.0,0.0,30.24,47,18,28
11,2,6,-6.0,240,1391.0,509,503,689,46,33.0,0.0,30.24,47,18,17
11,2,6,-6.0,336,2248.0,510,504,666,46,33.0,0.0,30.24,47,18,19
11,2,6,-5.0,144,760.0,510,505,654,46,33.0,0.0,30.24,47,18,17
11,2,6,-8.0,82,213.0,515,507,597,46,33.0,0.0,30.24,47,18,17
11,2,6,-7.0,74,187.0,515,508,589,46,33.0,0.0,30.24,47,18,23
11,2,6,-7.0,231,1623.0,515,508,746,46,33.0,0.0,30.24,47,18,24
11,2,6,-10.0,82,184.0,520,510,602,46,33.0,0.0,30.24,47,18,19
11,2,6,6.0,321,1990.0,505,511,706,46,33.0,0.0,30.24,47,18,22
11,2,6,-3.0,108,427.0,485,517,593,46,33.0,0.0,30.24,47,18,16
11,2,6,-2.0,150,636.0,520,518,670,46,33.0,0.0,30.24,47,18,21
11,2,6,-8.0,82,228.0,540,532,622,48,32.0,0.0,30.23,47,18,14
11,2,6,-14.0,238,1521.0,555,541,733,48,32.0,0.0,30.23,36,11,32
11,2,6,-11.0,374,2475.0,555,544,749,48,32.0,0.0,30.23,36,11,13
11,2,6,-5.0,139,718.0,550,545,689,48,32.0,0.0,30.23,36,11,17
11,2,6,-1.0,232,1598.0,550,549,782,48,32.0,0.0,30.23,36,11,16
11,2,6,-7.0,397,2586.0,562,555,779,48,32.0,0.0,30.23,36,11,16
11,2,6,-5.0,176,944.0,560,555,736,48,32.0,0.0,30.23,36,11,20
11,2,6,-4.0,125,509.0,562,558,687,48,32.0,0.0,30.23,36,11,16
11,2,6,-7.0,184,1041.0,568,561,752,48,32.0,0.0,30.23,36,11,16
11,2,6,1.0,390,2569.0,560,561,770,48,32.0,0.0,30.23,36,11,27
11,2,6,-8.0,380,2422.0,570,562,770,48,32.0,0.0,30.23,36,11,36
11,2,6,-7.0,395,2586.0,570,563,785,48,32.0,0.0,30.23,36,11,27
11,2,6,-7.0,70,187.0,575,568,645,48,32.0,0.0,30.23,36,11,15
11,2,6,-6.0,80,290.0,575,569,655,48,32.0,0.0,30.23,36,11,15
11,2,6,-3.0,109,483.0,580,577,689,48,32.0,0.0,30.23,36,11,20
11,2,6,-2.0,165,740.0,580,578,685,48,32.0,0.0,30.23,36,11,14
11,2,6,-4.0,136,665.0,585,581,721,48,32.0,0.0,30.23,36,11,19
11,2,6,-10.0,90,288.0,597,587,687,48,32.0,0.0,30.23,36,11,16
11,2,6,-3.0,188,1069.0,590,587,778,48,32.0,0.0,30.23,36,11,17
11,2,6,-7.0,360,2475.0,595,588,775,48,32.0,0.0,30.23,36,11,18
11,2,6,-7.0,660,1029.0,600,593,900,49,33.0,0.0,30.21,36,11,17
11,2,6,-7.0,376,2475.0,608,601,804,49,33.0,0.0,30.21,14,20,19
11,2,6,-3.0,180,1028.0,605,602,785,49,33.0,0.0,30.21,14,20,11
11,2,6,-3.0,332,2153.0,655,652,807,51,35.0,0.0,30.17,14,20,16
11,2,6,-7.0,382,2586.0,660,653,862,51,35.0,0.0,30.17,14,20,22
11,2,6,-7.0,368,2475.0,660,653,848,51,35.0,0.0,30.17,14,20,14
11,2,6,-6.0,180,1089.0,660,654,840,51,35.0,0.0,30.17,14,20,22
11,2,6,-3.0,72,209.0,660,657,732,51,35.0,0.0,30.17,14,20,28
11,2,6,-7.0,175,944.0,665,658,840,51,35.0,0.0,30.17,14,20,22
11,2,6,2.0,76,187.0,659,661,735,51,35.0,0.0,30.17,27,17,20
11,2,6,-3.0,85,301.0,599,664,684,51,35.0,0.0,30.17,27,17,20
11,2,6,-9.0,380,2475.0,690,681,890,51,35.0,0.0,30.17,27,17,20
11,2,6,-6.0,181,1028.0,689,683,870,51,35.0,0.0,30.17,27,17,15
11,2,6,-7.0,395,2586.0,690,683,905,51,35.0,0.0,30.17,27,17,24
11,2,6,0.0,388,2586.0,685,685,893,51,35.0,0.0,30.17,27,17,12
11,2,6,5.0,182,1029.0,680,685,802,51,35.0,0.0,30.17,27,17,15
11,2,6,-3.0,188,1069.0,690,687,878,51,35.0,0.0,30.17,27,17,18
11,2,6,-3.0,108,425.0,629,692,737,51,35.0,0.0,30.17,27,17,18
11,2,6,-11.0,132,541.0,705,694,837,51,35.0,0.0,30.17,27,17,18
11,2,6,-4.0,361,2475.0,705,701,886,51,35.0,0.0,30.17,27,17,17
11,2,6,-4.0,175,1069.0,705,701,880,51,35.0,0.0,30.17,27,17,14
11,2,6,2.0,91,301.0,700,702,791,51,35.0,0.0,30.17,27,17,14
11,2,6,14.0,379,2422.0,696,710,895,51,35.0,0.0,30.17,27,17,18
11,2,6,-10.0,77,264.0,725,715,802,51,36.0,0.0,30.14,27,17,24
11,2,6,-2.0,141,760.0,719,717,860,51,36.0,0.0,30.14,27,17,31
11,2,6,-9.0,72,266.0,730,721,802,51,36.0,0.0,30.14,22,24,19
11,2,6,1.0,373,2475.0,720,721,913,51,36.0,0.0,30.14,22,24,34
11,2,6,-5.0,106,427.0,730,725,836,51,36.0,0.0,30.14,22,24,27
11,2,6,-3.0,78,266.0,730,727,808,51,36.0,0.0,30.14,22,24,33
11,2,6,-8.0,120,541.0,738,730,858,51,36.0,0.0,30.14,22,24,23
11,2,6,13.0,106,425.0,720,733,826,51,36.0,0.0,30.14,22,24,24
11,2,6,-8.0,369,2475.0,750,742,939,51,36.0,0.0,30.14,22,24,18
11,2,6,-1.0,185,1089.0,749,748,934,51,36.0,0.0,30.14,22,24,17
11,2,6,-1.0,76,187.0,770,769,846,51,36.0,0.0,30.14,22,24,23
11,2,6,-3.0,232,1598.0,725,774,957,51,38.0,0.0,30.11,22,24,17
11,2,6,-1.0,166,740.0,778,777,884,51,38.0,0.0,30.11,22,24,17
11,2,6,-6.0,250,1417.0,786,780,976,51,38.0,0.0,30.11,20,33,13
11,2,6,-9.0,84,301.0,805,796,889,51,38.0,0.0,30.11,20,33,21
11,2,6,-6.0,126,541.0,811,805,937,51,38.0,0.0,30.11,20,33,25
11,2,6,0.0,380,2475.0,805,805,1005,51,38.0,0.0,30.11,20,33,16
11,2,6,-4.0,75,228.0,815,811,890,51,38.0,0.0,30.11,20,33,29
11,2,6,2.0,333,2153.0,810,812,963,51,38.0,0.0,30.11,20,33,27
11,2,6,-4.0,126,636.0,825,821,951,51,38.0,0.0,30.11,20,33,31
11,2,6,-4.0,187,1069.0,826,822,1013,51,38.0,0.0,30.11,20,33,26
11,2,6,-6.0,142,760.0,829,823,971,51,38.0,0.0,30.11,20,33,28
11,2,6,-14.0,158,765.0,840,826,938,51,38.0,0.0,30.11,20,33,27
11,2,6,1.0,229,1598.0,839,840,1068,51,39.0,0.0,30.09,25,38,25
11,2,6,4.0,68,187.0,853,857,921,51,39.0,0.0,30.09,25,38,16
11,2,6,-7.0,373,2475.0,870,863,1063,51,39.0,0.0,30.09,25,38,16
11,2,6,-5.0,375,2475.0,869,864,1064,51,39.0,0.0,30.09,25,38,12
11,2,6,9.0,179,1005.0,856,865,1035,51,39.0,0.0,30.09,25,38,15
11,2,6,-3.0,131,636.0,856,871,987,51,39.0,0.0,30.09,25,38,12
11,2,6,7.0,180,1028.0,869,876,1049,51,39.0,0.0,30.09,25,38,16
11,2,6,-8.0,139,718.0,895,887,1034,51,39.0,0.0,30.09,25,38,40
11,2,6,-11.0,124,427.0,899,888,1023,51,39.0,0.0,30.09,25,38,19
11,2,6,-6.0,115,483.0,895,889,1010,51,39.0,0.0,30.09,25,38,14
11,2,6,-6.0,341,2248.0,895,889,1056,51,39.0,0.0,30.09,25,38,19
11,2,6,-6.0,264,1626.0,895,889,1039,51,39.0,0.0,30.09,25,38,14
11,2,6,-5.0,114,340.0,895,890,1009,51,39.0,0.0,30.09,25,38,35
11,2,6,6.0,141,718.0,888,894,1029,50,39.0,0.0,30.08,25,38,15
11,2,6,-4.0,93,213.0,899,895,992,50,39.0,0.0,30.08,25,38,29
11,2,6,0.0,191,1069.0,900,900,1091,50,39.0,0.0,30.08,26,34,11
11,2,6,0.0,211,1182.0,900,900,1051,50,39.0,0.0,30.08,26,34,17
11,2,6,-3.0,156,760.0,885,902,1041,50,39.0,0.0,30.08,26,34,13
11,2,6,-6.0,136,509.0,915,909,1051,50,39.0,0.0,30.08,26,34,17
11,2,6,-4.0,103,187.0,920,916,1023,50,39.0,0.0,30.08,26,34,18
11,2,6,-13.0,117,483.0,929,916,1046,50,39.0,0.0,30.08,26,34,13
11,2,6,-12.0,92,290.0,930,918,1022,50,39.0,0.0,30.08,26,34,14
11,2,6,-1.0,255,1417.0,920,919,1115,50,39.0,0.0,30.08,26,34,13
11,2,6,-7.0,151,760.0,928,921,1079,50,39.0,0.0,30.08,26,34,14
11,2,6,-4.0,233,1598.0,929,925,1162,50,39.0,0.0,30.08,26,34,15
11,2,6,-4.0,404,2586.0,930,926,1154,50,39.0,0.0,30.08,26,34,13
11,2,6,-3.0,375,2475.0,930,927,1125,50,39.0,0.0,30.08,26,34,17
11,2,6,-1.0,180,944.0,935,934,1115,50,39.0,0.0,30.08,26,34,13
11,2,6,4.0,193,1089.0,930,934,1123,50,39.0,0.0,30.08,26,34,13
11,2,6,-2.0,179,1005.0,950,948,1129,50,39.0,0.0,30.08,26,34,12
11,2,6,-6.0,396,2586.0,956,950,1172,50,39.0,0.0,30.08,26,34,15
11,2,6,-5.0,75,184.0,959,954,1034,48,39.0,0.0,30.07,26,34,16
11,2,6,-5.0,102,264.0,959,954,1061,48,39.0,0.0,30.07,26,34,14
11,2,6,-3.0,173,740.0,959,956,1072,48,39.0,0.0,30.07,26,34,10
11,2,6,-1.0,319,1990.0,959,958,1158,48,39.0,0.0,30.07,26,34,15
11,2,6,0.0,170,740.0,959,959,1069,48,39.0,0.0,30.07,26,34,16
11,2,6,-3.0,151,828.0,877,959,1028,48,39.0,0.0,30.07,26,34,10
11,2,6,2.0,354,2248.0,959,961,1133,48,39.0,0.0,30.07,29,35,17
11,2,6,7.0,199,1182.0,960,967,1099,48,39.0,0.0,30.07,29,35,10
11,2,6,-1.0,378,2465.0,972,971,1170,48,39.0,0.0,30.07,29,35,13
11,2,6,-5.0,400,2586.0,980,975,1200,48,39.0,0.0,30.07,29,35,16
11,2,6,-11.0,111,427.0,986,975,1097,48,39.0,0.0,30.07,29,35,15
11,2,6,-12.0,377,2465.0,990,978,1187,48,39.0,0.0,30.07,29,35,15
11,2,6,2.0,176,944.0,978,980,1154,48,39.0,0.0,30.07,29,35,13
11,2,6,-5.0,340,2153.0,985,980,1145,48,39.0,0.0,30.07,29,35,14
11,2,6,-10.0,365,2446.0,990,980,1175,48,39.0,0.0,30.07,29,35,10
11,2,6,-3.0,381,2475.0,960,981,1161,48,39.0,0.0,30.07,29,35,23
11,2,6,-3.0,188,1069.0,940,982,1128,48,39.0,0.0,30.07,29,35,28
11,2,6,-2.0,187,1069.0,990,988,1177,48,39.0,0.0,30.07,29,35,27
11,2,6,-3.0,177,740.0,960,993,1077,48,39.0,0.0,30.07,29,35,23
11,2,6,1.0,380,2422.0,993,994,1193,48,39.0,0.0,30.07,29,35,27
11,2,6,-3.0,105,340.0,894,995,999,48,39.0,0.0,30.07,29,35,27
11,2,6,-5.0,90,273.0,1000,995,1090,48,39.0,0.0,30.07,29,35,22
11,2,6,10.0,136,589.0,995,1005,1131,48,39.0,0.0,30.07,29,35,12
11,2,6,1.0,190,1029.0,1005,1006,1135,48,39.0,0.0,30.07,29,35,19
11,2,6,-3.0,148,665.0,924,1006,1072,48,39.0,0.0,30.07,29,35,12
11,2,6,-8.0,192,1074.0,1019,1011,1211,47,40.0,0.0,30.06,29,35,15
11,2,6,-3.0,390,2475.0,1015,1012,1225,47,40.0,0.0,30.06,29,35,27
11,2,6,-8.0,405,2586.0,1020,1012,1245,47,40.0,0.0,30.06,29,35,25
11,2,6,-7.0,385,2475.0,1020,1013,1225,47,40.0,0.0,30.06,29,35,25
11,2,6,-2.0,364,2446.0,1015,1013,1199,47,40.0,0.0,30.06,29,35,27
11,2,6,9.0,131,541.0,1010,1019,1141,47,40.0,0.0,30.06,29,35,14
11,2,6,1.0,105,427.0,1026,1027,1131,47,40.0,0.0,30.06,20,31,15
11,2,6,-6.0,374,2475.0,1040,1034,1234,47,40.0,0.0,30.06,20,31,15
11,2,6,-3.0,149,760.0,1019,1034,1168,47,40.0,0.0,30.06,20,31,11
11,2,6,-6.0,352,2248.0,1049,1043,1221,47,40.0,0.0,30.06,20,31,18
11,2,6,-8.0,379,2521.0,1052,1044,1251,47,40.0,0.0,30.06,20,31,13
11,2,6,-10.0,382,2422.0,1077,1067,1279,47,40.0,0.0,30.06,20,31,17
11,2,6,-10.0,196,1089.0,1079,1069,1275,47,40.0,0.0,30.06,20,31,22
11,2,6,-8.0,136,541.0,1080,1072,1216,47,40.0,0.0,30.05,20,31,18
11,2,6,-7.0,370,2429.0,1080,1073,1270,47,40.0,0.0,30.05,20,31,15
11,2,6,-3.0,191,1089.0,929,1081,1120,47,40.0,0.0,30.05,34,32,23
11,2,6,-14.0,88,228.0,1095,1081,1183,47,40.0,0.0,30.05,34,32,15
11,2,6,-6.0,146,665.0,1095,1089,1241,47,40.0,0.0,30.05,34,32,10
11,2,6,-3.0,156,765.0,1095,1092,1191,47,40.0,0.0,30.05,34,32,9
11,2,6,-2.0,94,213.0,1095,1093,1189,47,40.0,0.0,30.05,34,32,21
11,2,6,-7.0,247,1587.0,1105,1098,1292,47,40.0,0.0,30.05,34,32,15
11,2,6,-2.0,243,1391.0,1100,1098,1283,47,40.0,0.0,30.05,34,32,14
11,2,6,-11.0,385,2422.0,1110,1099,1315,47,40.0,0.0,30.05,34,32,23
11,2,6,4.0,330,2153.0,1095,1099,1245,47,40.0,0.0,30.05,34,32,24
11,2,6,-6.0,260,1587.0,1109,1103,1309,47,40.0,0.0,30.05,34,32,15
11,2,6,-7.0,387,2475.0,1110,1103,1317,47,40.0,0.0,30.05,34,32,16
11,2,6,-10.0,90,301.0,1115,1105,1205,47,40.0,0.0,30.05,34,32,19
11,2,6,-9.0,385,2422.0,1120,1111,1325,47,40.0,0.0,30.05,34,32,25
11,2,6,-3.0,160,828.0,1095,1112,1255,47,40.0,0.0,30.05,34,32,23
11,2,6,-3.0,176,944.0,1069,1119,1245,47,40.0,0.0,30.05,34,32,28
11,2,6,-2.0,151,760.0,1125,1123,1276,47,40.0,0.0,30.05,34,32,12
11,2,6,-5.0,188,1069.0,1130,1125,1318,47,40.0,0.0,30.05,34,32,24
11,2,6,-11.0,76,209.0,1139,1128,1215,47,40.0,0.0,30.05,34,32,12
11,2,6,-5.0,139,589.0,1135,1130,1274,47,40.0,0.0,30.05,34,32,20
11,2,6,-4.0,137,541.0,1139,1135,1276,47,40.0,0.0,30.05,34,32,17
11,2,6,-8.0,132,509.0,1145,1137,1277,47,40.0,0.0,30.05,34,32,20
11,2,6,-3.0,247,1521.0,1125,1141,1312,47,40.0,0.0,30.05,39,24,13
11,2,6,-3.0,370,2475.0,1155,1152,1345,47,40.0,0.0,30.05,39,24,11
11,2,6,-13.0,92,290.0,1169,1156,1261,47,40.0,0.0,30.05,39,24,25
11,2,6,-5.0,103,266.0,1165,1160,1268,47,40.0,0.0,30.05,39,24,22
11,2,6,-7.0,205,1182.0,1169,1162,1314,48,41.0,0.0,30.05,39,24,25
11,2,6,-6.0,182,1005.0,1168,1162,1350,48,41.0,0.0,30.05,39,24,28
11,2,6,-2.0,182,944.0,1165,1163,1347,48,41.0,0.0,30.05,39,24,25
11,2,6,-4.0,198,1029.0,1169,1165,1307,48,41.0,0.0,30.05,39,24,18
11,2,6,-4.0,134,425.0,1170,1166,1304,48,41.0,0.0,30.05,39,24,23
11,2,6,-9.0,327,1990.0,1182,1173,1389,48,41.0,0.0,30.05,39,24,36
11,2,6,-6.0,387,2475.0,1180,1174,1387,48,41.0,0.0,30.05,39,24,34
11,2,6,0.0,353,2248.0,1176,1176,1349,48,41.0,0.0,30.05,39,24,16
11,2,6,-3.0,388,2475.0,1200,1197,1408,48,41.0,0.0,30.05,39,24,35
11,2,6,0.0,179,740.0,1199,1199,1318,48,41.0,0.0,30.05,39,24,34
11,2,6,-1.0,329,1990.0,1200,1199,1409,48,41.0,0.0,30.05,39,24,36
11,2,6,-4.0,398,2586.0,1205,1201,1423,48,41.0,0.0,30.05,24,40,35
11,2,6,3.0,275,1626.0,1214,1217,1369,48,41.0,0.0,30.05,24,40,28
11,2,6,3.0,238,1598.0,1215,1218,13,48,41.0,0.0,30.05,24,40,29
11,2,6,-2.0,157,828.0,1230,1228,1387,48,41.0,0.0,30.05,24,40,24
11,2,6,-3.0,164,765.0,1199,1231,1303,48,41.0,0.0,30.05,24,40,28
11,2,6,6.0,385,2475.0,1230,1236,1435,48,41.0,0.0,30.05,24,40,17
11,2,6,-3.0,343,2153.0,1226,1242,1389,48,41.0,0.0,30.05,24,40,19
11,2,6,-5.0,100,301.0,1255,1250,1355,48,41.0,0.0,30.05,24,40,22
11,2,6,-4.0,112,340.0,1260,1256,1372,48,42.0,0.0,30.05,24,40,17
11,2,6,-3.0,183,1028.0,1243,1266,1426,48,42.0,0.0,30.05,28,22,13
11,2,6,-3.0,239,1617.0,1260,1275,59,48,42.0,0.0,30.05,28,22,17
11,2,6,-4.0,376,2475.0,1280,1276,36,48,42.0,0.0,30.05,28,22,17
11,2,6,-8.0,111,427.0,1290,1282,1401,48,42.0,0.0,30.05,28,22,22
11,2,6,-5.0,97,290.0,1289,1284,1386,48,42.0,0.0,30.05,28,22,21
11,2,6,-4.0,89,209.0,1289,1285,1378,48,42.0,0.0,30.05,28,22,20
11,2,6,-3.0,86,184.0,1289,1286,1375,48,42.0,0.0,30.05,28,22,28
11,2,6,-3.0,252,1521.0,1289,1286,41,48,42.0,0.0,30.05,28,22,24
11,2,6,-1.0,347,2248.0,1290,1289,17,48,42.0,0.0,30.05,28,22,17
11,2,6,0.0,252,1521.0,1295,1295,47,48,42.0,0.0,30.05,28,22,18
11,2,6,-4.0,390,2586.0,1309,1305,79,48,42.0,0.0,30.05,28,22,17
11,2,6,-2.0,191,1074.0,1310,1308,61,48,42.0,0.0,30.05,28,22,19
11,2,6,-3.0,92,264.0,1282,1312,1374,50,42.0,0.0,30.05,28,22,20
11,2,6,-2.0,168,944.0,1323,1321,51,50,42.0,0.0,30.05,19,26,24
11,2,6,-3.0,179,1005.0,1305,1340,44,50,42.0,0.0,30.05,19,26,11
11,2,6,-3.0,92,187.0,1290,1348,1382,50,42.0,0.0,30.05,19,26,20
11,2,6,-5.0,374,2475.0,1360,1355,114,50,42.0,0.0,30.05,19,26,15
11,2,6,-3.0,337,2153.0,1282,1358,1439,50,42.0,0.0,30.05,19,26,19
11,2,6,-3.0,385,2475.0,1290,1360,55,50,42.0,0.0,30.05,19,26,21
11,2,6,-13.0,83,301.0,1375,1362,18,50,42.0,0.0,30.05,19,26,18
11,2,6,-12.0,74,266.0,1375,1363,9,50,42.0,0.0,30.05,19,26,15
11,2,6,-4.0,59,150.0,1370,1366,1429,50,42.0,0.0,30.05,19,26,23
11,2,6,-8.0,68,187.0,1375,1367,3,50,42.0,0.0,30.05,19,26,21
11,2,6,-7.0,82,187.0,1380,1373,22,49,34.0,0.0,30.05,19,26,17
11,2,6,1.0,78,264.0,1380,1381,18,49,34.0,0.0,30.05,24,17,16
11,2,6,-2.0,228,1598.0,1400,1398,188,49,34.0,0.0,30.05,24,17,20
11,2,6,4.0,223,1576.0,1439,3,222,47,33.0,0.0,30.05,10,12,16
11,3,7,-1.0,181,1069.0,301,300,482,44,33.0,0.0,30.05,10,20,30
11,3,7,12.0,222,1598.0,301,313,583,44,33.0,0.0,30.05,10,20,25
11,3,7,-1.0,124,636.0,324,323,448,44,33.0,0.0,30.05,10,20,16
11,3,7,-3.0,371,2475.0,340,337,531,44,33.0,0.0,30.05,10,20,16
11,3,7,-2.0,168,944.0,345,343,513,44,33.0,0.0,30.05,10,20,14
11,3,7,-7.0,368,2465.0,359,352,547,43,32.0,0.0,30.05,10,20,13
11,3,7,-5.0,139,760.0,360,355,499,43,32.0,0.0,30.05,10,20,14
11,3,7,-4.0,80,301.0,365,361,445,43,32.0,0.0,30.05,16,22,14
11,3,7,-6.0,90,213.0,370,364,460,43,32.0,0.0,30.05,16,22,16
11,3,7,11.0,388,2475.0,360,371,568,43,32.0,0.0,30.05,16,22,24
11,3,7,-2.0,194,1089.0,375,373,569,43,32.0,0.0,30.05,16,22,20
11,3,7,-6.0,134,541.0,380,374,514,43,32.0,0.0,30.05,16,22,20
11,3,7,-7.0,343,2248.0,381,374,544,43,32.0,0.0,30.05,16,22,12
11,3,7,-8.0,204,1182.0,400,392,544,43,32.0,0.0,30.05,16,22,13
11,3,7,-6.0,388,2586.0,410,404,618,43,32.0,0.0,30.05,16,22,13
11,3,7,-7.0,401,2586.0,420,413,641,46,34.0,0.0,30.11,16,22,19
11,3,7,-7.0,73,209.0,420,413,493,46,34.0,0.0,30.11,16,22,17
11,3,7,-9.0,84,264.0,423,414,507,46,34.0,0.0,30.11,16,22,19
11,3,7,-6.0,365,2475.0,420,414,605,46,34.0,0.0,30.11,16,22,20
11,3,7,-5.0,391,2586.0,420,415,631,46,34.0,0.0,30.11,16,22,24
11,3,7,-5.0,82,187.0,420,415,502,46,34.0,0.0,30.11,16,22,20
11,3,7,-4.0,194,1089.0,420,416,614,46,34.0,0.0,30.11,16,22,22
11,3,7,-1.0,321,1990.0,419,418,620,46,34.0,0.0,30.11,16,22,19
11,3,7,-2.0,192,1029.0,420,418,552,46,34.0,0.0,30.11,16,22,26
11,3,7,-4.0,373,2422.0,425,421,618,46,34.0,0.0,30.11,33,33,27
11,3,7,-4.0,231,1598.0,426,422,717,46,34.0,0.0,30.11,33,33,33
11,3,7,-3.0,379,2475.0,425,422,624,46,34.0,0.0,30.11,33,33,28
11,3,7,-5.0,380,2422.0,430,425,630,46,34.0,0.0,30.11,33,33,20
11,3,7,3.0,168,740.0,425,428,533,46,34.0,0.0,30.11,33,33,21
11,3,7,-3.0,143,718.0,419,434,562,46,34.0,0.0,30.11,33,33,27
11,3,7,-9.0,375,2454.0,445,436,640,46,34.0,0.0,30.11,33,33,30
11,3,7,-5.0,153,828.0,451,446,604,46,34.0,0.0,30.11,33,33,24
11,3,7,0.0,180,1005.0,447,447,627,46,34.0,0.0,30.11,33,33,30
11,3,7,-3.0,75,266.0,455,452,530,46,34.0,0.0,30.11,33,33,19
11,3,7,-7.0,380,2475.0,460,453,660,46,34.0,0.0,30.11,33,33,19
11,3,7,-7.0,395,2586.0,465,458,680,46,34.0,0.0,30.11,33,33,21
11,3,7,-6.0,99,340.0,466,460,565,46,34.0,0.0,30.11,33,33,15
11,3,7,12.0,193,1074.0,449,461,642,46,34.0,0.0,30.11,33,33,18
11,3,7,-2.0,327,2153.0,470,468,677,46,34.0,0.0,30.11,33,33,26
11,3,7,-10.0,380,2475.0,480,470,680,46,34.0,0.0,30.11,33,33,25
11,3,7,-5.0,187,1069.0,480,475,667,48,33.0,0.0,30.12,33,33,21
11,3,7,-5.0,96,264.0,480,475,576,48,33.0,0.0,30.12,33,33,26
11,3,7,-5.0,271,1626.0,480,475,631,48,33.0,0.0,30.12,33,33,18
